S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
B,750.0882_0Bc,2008-11-13,15:38:16,     108,      37,     362,      14,     307,      15,750.1299_0Ac,F,      41,NULL
A,754.2965_0A,2008-11-17,19:07:54,    -999,    -999,    -999,    -999,    -999,    -999,754.2965_0B,O,      41, faint
B,754.2965_0B,2008-11-17,19:07:54,    -999,    -999,    -999,    -999,    -999,    -999,754.2965_0A,O,      41,NULL
A,754.6299_0A,2008-11-18,03:07:54,    -999,    -999,    -999,    -999,    -999,    -999,754.5882_0B,U,      41,NULL
B,754.5882_0B,2008-11-18,02:07:54,    -999,    -999,    -999,    -999,    -999,    -999,754.6299_0A,U,      42,NULL
A,756.8799_0A,2008-11-20,09:07:54,    -999,    -999,    -999,    -999,    -999,    -999,756.7757_0B,O,      41,NULL
B,756.7757_0B,2008-11-20,06:37:54,    -999,    -999,    -999,    -999,    -999,    -999,756.8799_0A,O,      42,NULL
A,759.6507_0A,2008-11-23,03:37:54,    -999,    -999,    -999,    -999,    -999,    -999,760.5674_0B,F,      41, OVR
B,760.5674_0B,2008-11-24,01:37:54,    -999,    -999,    -999,    -999,    -999,    -999,759.6507_0A,F,      42, OVR
A,760.6924_0A,2008-11-24,04:37:54,    -999,    -999,    -999,    -999,    -999,    -999,760.5257_0B,FP,      41,NULL
B,760.5257_0B,2008-11-24,00:37:54,    -999,    -999,    -999,    -999,    -999,    -999,760.6924_0A,FP,      42,NULL
A,761.5882_0A,2008-11-25,02:07:54,    -999,    -999,    -999,    -999,    -999,    -999,761.6715_0B,FP,      41, OVR
B,761.6715_0B,2008-11-25,04:07:54,    -999,    -999,    -999,    -999,    -999,    -999,761.5882_0A,FP,      42, OVR
A,762.9215_0A,2008-11-26,10:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      41,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,762.9215_0A,Z,      42,NULL
A,763.3382_0A,2008-11-26,20:07:54,    -999,    -999,    -999,    -999,    -999,    -999,763.2757_0B,O,      41,NULL
B,763.2757_0B,2008-11-26,18:37:54,    -999,    -999,    -999,    -999,    -999,    -999,763.3382_0A,O,      42,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,765.9632_0B,Z,      42,NULL
B,765.9632_0B,2008-11-29,11:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      43,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,766.0257_0B,Z,      42, faint ; HAL?
B,766.0257_0B,2008-11-29,12:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      43,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,766.9007_0B,Z,      42,NULL
B,766.9007_0B,2008-11-30,09:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      43,NULL
A,767.6090_0Ac,2008-12-01,04:07:30,      84,      48,     -19,       0,      77,       1,NULL,O,      42,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,767.6090_0Ac,Z,      43,NULL
A,768.7340_0A,2008-12-02,05:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,UP,      42,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,768.7340_0A,Z,      43,NULL
A,769.2757_0A,2008-12-02,18:37:54,    -999,    -999,    -999,    -999,    -999,    -999,769.2549_0B,OP,      42,NULL
B,769.2549_0B,2008-12-02,18:07:54,    -999,    -999,    -999,    -999,    -999,    -999,769.2757_0A,OP,      43,NULL
A,771.9007_0A,2008-12-05,09:37:54,    -999,    -999,    -999,    -999,    -999,    -999,771.9215_0B,J,      42,NULL
B,771.9215_0B,2008-12-05,10:07:54,    -999,    -999,    -999,    -999,    -999,    -999,771.9007_0A,J,      43,NULL
A,773.7028_0A,2008-12-07,04:52:54,    -999,    -999,    -999,    -999,    -999,    -999,773.4215_0Bc,L,      42, HAL ; faint ; OFL
B,773.4215_0Bc,2008-12-07,01:08:07,      95,      35,     215,       0,     129,       3,773.7028_0A,F,      43, OFL
A,775.1924_0A,2008-12-08,16:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      42, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,775.1924_0A,Z,      44, HAL ; faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,775.5674_0B,Z,      42,NULL
B,775.5674_0B,2008-12-09,01:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      44,NULL
A,778.4840_0A,2008-12-11,23:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      42,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,778.4840_0A,Z,      44, OVR
A,778.7965_0A,2008-12-12,07:07:54,    -999,    -999,    -999,    -999,    -999,    -999,778.8174_0Bc,F,      42,NULL
B,778.8174_0Bc,2008-12-12,08:08:05,     285,      37,     313,      10,     280,       0,778.7965_0A,F,      44, 3P ; Ha?
A,780.1715_0A,2008-12-13,16:07:54,    -999,    -999,    -999,    -999,    -999,    -999,780.1924_0Bc,JP,      42,NULL
B,780.1924_0Bc,2008-12-13,19:08:05,     271,       7,     252,       9,       9,       0,780.1715_0A,JP,      44,NULL
A,782.6090_0A,2008-12-16,02:37:54,    -999,    -999,    -999,    -999,    -999,    -999,782.8590_0B,F,      42, PRM
B,782.8590_0B,2008-12-16,08:37:54,    -999,    -999,    -999,    -999,    -999,    -999,782.6090_0A,F,      44, GAP ; PRM
A,785.2965_0A,2008-12-18,19:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      42,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,785.2965_0A,Z,      44, faint
A,787.0257_0A,2008-12-20,12:37:54,    -999,    -999,    -999,    -999,    -999,    -999,786.9007_0Bc,O,      42, OVR
B,786.9007_0Bc,2008-12-20,11:08:03,      84,      18,     205,       3,      51,       0,787.0257_0A,O,      45, OVR ; PRM ; Ha
A,787.3382_0Ac,2008-12-20,20:37:30,     262,      38,     -83,     -25,    -298,     -46,787.3590_0B,OP,      42, OVR
B,787.3590_0B,2008-12-20,20:37:54,    -999,    -999,    -999,    -999,    -999,    -999,787.3382_0Ac,OP,      45, OVR
A,787.3590_0A,2008-12-20,20:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      42, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,787.3590_0A,Z,      45, HAL?
A,789.6299_0A,2008-12-23,03:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,      42,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,789.6299_0A,Z,      45, GAP
A,793.6924_0Ac,2008-12-27,06:07:30,      76,      25,     327,       9,     135,       2,793.8799_0B,F,      42, OFL ; PRM
B,793.8799_0B,2008-12-27,09:07:54,    -999,    -999,    -999,    -999,    -999,    -999,793.6924_0Ac,L,      45, OFL
A,795.4528_0A,2008-12-28,22:52:54,    -999,    -999,    -999,    -999,    -999,    -999,795.5049_0B,O,      42, faint
B,795.5049_0B,2008-12-29,00:07:54,    -999,    -999,    -999,    -999,    -999,    -999,795.4528_0A,O,      45, faint
A,796.2549_0A,2008-12-29,18:07:54,    -999,    -999,    -999,    -999,    -999,    -999,796.2340_0B,O,      42, OVR>
B,796.2340_0B,2008-12-29,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,796.2549_0A,O,      45,NULL
A,796.2757_0Ac,2008-12-29,19:37:30,      72,      11,     141,       3,      -1,       0,796.5882_0B,F,      42,NULL
B,796.5882_0B,2008-12-30,02:07:54,    -999,    -999,    -999,    -999,    -999,    -999,796.2757_0Ac,O,      45,NULL
A,798.0882_0Ac,2008-12-31,16:37:30,     272,      20,      15,       0,    -400,      -3,NULL,U,      42,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,798.0882_0Ac,Z,      45, faint
A,798.0882_1A,2008-12-31,14:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,      42,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,798.0882_1A,Z,      45,NULL
