S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
A,2743.2771_0A,4/29/14,18:39:00,-999,-999,-999,-999,-999,-999,2743.3188_0B,FP,156, faint ; SB
B,2743.3188_0B,4/29/14,19:39:00,-999,-999,-999,-999,-999,-999,2743.2771_0A,FP,164, faint ; SB
A,2743.3500_0A,4/29/14,20:24:00,-999,-999,-999,-999,-999,-999,2743.3917_0B,OP,156, OVR
B,2743.3917_0B,4/29/14,21:24:00,-999,-999,-999,-999,-999,-999,2743.3500_0A,WP,164, OVR
A,2743.3917_0A,4/29/14,21:24:00,-999,-999,-999,-999,-999,-999,2743.4438_0B,O,156, OVR
B,2743.4438_0B,4/29/14,22:39:00,-999,-999,-999,-999,-999,-999,2743.3917_0A,U,164, OVR ; faint
A,2744.0167_0A,4/30/14,12:24:00,-999,-999,-999,-999,-999,-999,2744.0271_0B,J,156, GAP
B,2744.0271_0B,4/30/14,12:39:00,-999,-999,-999,-999,-999,-999,2744.0167_0A,J,164, GAP
A,2744.4542_0A,4/30/14,22:54:00,-999,-999,-999,-999,-999,-999,2744.4958_0B,J,156, FF
B,2744.4958_0B,4/30/14,23:54:00,-999,-999,-999,-999,-999,-999,2744.4542_0A,U,164, FF
A,2744.7042_0A,5/1/14,4:54:00,-999,-999,-999,-999,-999,-999,2744.6625_0Bc,U,156, FF
B,2744.6625_0Bc,5/1/14,4:24:32,309,15,72,-14,-49,-10,2744.7042_0A,W,164, FF
A,2744.8500_0A,5/1/14,8:24:00,-999,-999,-999,-999,-999,-999,2744.8708_0Bc,JP,156, OVR
B,2744.8708_0Bc,5/1/14,11:24:32,306,9,128,-21,-47,-7,2744.8500_0A,JP,164, OVR
A,2745.2042_0A,5/1/14,16:54:00,-999,-999,-999,-999,-999,-999,2745.2458_0Bc,J,156, FF
B,2745.2458_0Bc,5/1/14,17:54:32,282,10,182,-90,52,0,2745.2042_0A,J,164, FF
A,2745.7354_0A,5/2/14,5:39:00,-999,-999,-999,-999,-999,-999,2745.7354_0Bc,OS,157, SUR
B,2745.7354_0Bc,5/2/14,5:54:32,277,28,807,-50,350,-27,2745.7354_0A,OS,164,NULL
A,2745.9333_0A,5/2/14,10:24:00,-999,-999,-999,-999,-999,-999,2745.9542_0Bc,W,157, FF
B,2745.9542_0Bc,5/2/14,11:24:32,325,49,62,-31,89,9,2745.9333_0A,W,164, FF
A,2746.3188_0A,5/2/14,19:39:00,-999,-999,-999,-999,-999,-999,2746.3292_0B,J,157, FF
B,2746.3292_0B,5/2/14,19:54:00,-999,-999,-999,-999,-999,-999,2746.3188_0A,J,164, FF
A,2746.6625_0Ac,5/3/14,4:24:00,113,9,-358,-258,-72,-5,2746.6833_0B,J,157, FF
B,2746.6833_0B,5/3/14,4:24:00,-999,-999,-999,-999,-999,-999,2746.6625_0Ac,J,164, FF
A,2746.7667_0A,5/3/14,6:24:00,-999,-999,-999,-999,-999,-999,2746.7875_0B,OS,157,NULL
B,2746.7875_0B,5/3/14,6:54:00,-999,-999,-999,-999,-999,-999,2746.7667_0A,US,164, HAL ; faint
A,2747.0583_0A,5/3/14,13:24:00,-999,-999,-999,-999,-999,-999,2747.0583_0B,J,157, FF
B,2747.0583_0B,5/3/14,13:24:00,-999,-999,-999,-999,-999,-999,2747.0583_0A,J,164, FF
A,2747.1104_0A,5/3/14,14:39:00,-999,-999,-999,-999,-999,-999,NULL,U,157, FF? ; HAL
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2747.1104_0A,Z,164,NULL
A,2747.2250_0A,5/3/14,17:24:00,-999,-999,-999,-999,-999,-999,2747.2354_0Bc,J,157,NULL
B,2747.2354_0Bc,5/3/14,17:54:31,86,9,136,-70,259,0,2747.2250_0A,O,164,NULL
A,2747.3604_0A,5/3/14,20:39:00,-999,-999,-999,-999,-999,-999,2747.3917_0B,OS,157, SUR?
B,2747.3917_0B,5/3/14,21:24:00,-999,-999,-999,-999,-999,-999,2747.3604_0A,US,164, HAL ; faint
A,2747.5271_0Ac,5/4/14,0:54:00,17,60,144,-8,213,-15,2747.5271_0Bc,F,157, CS?
B,2747.5271_0Bc,5/4/14,0:54:31,39,55,397,-3,354,-29,2747.5271_0Ac,O,164,NULL
A,2747.6104_0Ac,5/4/14,5:54:00,117,54,161,1,110,-7,2747.8708_0B,F,157, SB? ; OFL
B,2747.8708_0B,5/4/14,8:54:00,-999,-999,-999,-999,-999,-999,2747.6104_0Ac,O,164, SB?
A,2747.9333_0Ac,5/4/14,10:54:00,256,19,115,-35,11,29,NULL,O,157, faint
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2747.9333_0Ac,Z,164,NULL
A,2748.3917_0Ac,5/4/14,21:38:59,82,71,382,9,132,49,2748.3917_0B,F,157,NULL
B,2748.3917_0B,5/4/14,21:24:00,-999,-999,-999,-999,-999,-999,2748.3917_0Ac,F,164,NULL
A,2748.4750_0A,5/4/14,23:24:00,-999,-999,-999,-999,-999,-999,2748.6104_0Bc,FS,157, OFL
B,2748.6104_0Bc,5/5/14,2:54:31,252,49,324,11,213,27,2748.4750_0A,L,164, HAL
A,2749.1417_0A,5/5/14,15:24:00,-999,-999,-999,-999,-999,-999,2749.1521_0B,JS,157, OVR
B,2749.1521_0B,5/5/14,15:39:00,-999,-999,-999,-999,-999,-999,2749.1417_0A,JS,164, OVR
A,2749.3917_0Ac,5/5/14,22:24:00,144,41,31,-5,19,-2,2749.4333_0Bc,W,157, FF
B,2749.4333_0Bc,5/5/14,22:54:30,130,42,39,-6,-552,-27,2749.3917_0Ac,W,164, faint ; FF?
A,2749.8917_0A,5/6/14,9:24:00,-999,-999,-999,-999,-999,-999,2749.9333_0B,J,157,NULL
B,2749.9333_0B,5/6/14,10:24:00,-999,-999,-999,-999,-999,-999,2749.8917_0A,U,164, FF
A,2750.1104_0Ac,5/6/14,17:24:00,40,15,259,-8,29,0,2750.6208_0B,FP,157, CS? ; SB
B,2750.6208_0B,5/7/14,2:54:00,-999,-999,-999,-999,-999,-999,2750.1104_0Ac,FP,164, GAP ; faint ; SB
A,2750.2354_0A,5/6/14,17:39:00,-999,-999,-999,-999,-999,-999,2750.2458_0Bc,OS,157,NULL
B,2750.2458_0Bc,5/6/14,18:24:30,85,92,357,-113,427,340,2750.2354_0A,OS,164,NULL
A,2750.4333_0Ac,5/6/14,22:39:00,102,38,727,-65,498,-56,2750.6000_0B,OP,157, SUR? ; OVR
B,2750.6000_0B,5/7/14,2:24:00,-999,-999,-999,-999,-999,-999,2750.4333_0Ac,U,164, GAP
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2750.6938_0B,Z,157, FF
B,2750.6938_0B,5/7/14,4:39:00,-999,-999,-999,-999,-999,-999,NULL,JP,164, FF
A,2750.8917_0A,5/7/14,9:24:00,-999,-999,-999,-999,-999,-999,2750.9333_0B,FP,157, OVR
B,2750.9333_0B,5/7/14,10:24:00,-999,-999,-999,-999,-999,-999,2750.8917_0A,FP,164, OVR
A,2750.9958_0A,5/7/14,11:54:00,-999,-999,-999,-999,-999,-999,2750.9854_0B,F,157, CS?
B,2750.9854_0B,5/7/14,11:39:00,-999,-999,-999,-999,-999,-999,2750.9958_0A,F,164, DPL
A,2751.0167_0A,5/7/14,12:24:00,-999,-999,-999,-999,-999,-999,2751.0167_0B,JSP,157,NULL
B,2751.0167_0B,5/7/14,12:24:00,-999,-999,-999,-999,-999,-999,2751.0167_0A,JSP,164, FF?
A,2751.1833_0Ac,5/7/14,16:39:00,114,95,44,-302,1619,86,2751.1833_0Bc,OS,157, HAL ; OVR
B,2751.1833_0Bc,5/7/14,16:39:30,109,77,1080,-28,942,-426,2751.1833_0Ac,OS,164, HAL ; OVR
A,2751.6521_0Ac,5/8/14,3:39:00,95,91,937,0,1968,350,2751.6521_0Bc,OS,157, HAL ; OVR
B,2751.6521_0Bc,5/8/14,3:39:29,94,92,1054,-108,1287,-59,2751.6521_0Ac,OS,164, HAL ; OVR
A,2752.1938_0A,5/8/14,16:39:00,-999,-999,-999,-999,-999,-999,2752.2250_0B,J,157, SUR?
B,2752.2250_0B,5/8/14,17:24:00,-999,-999,-999,-999,-999,-999,2752.1938_0A,U,164, faint ; FF
A,2752.6104_0Ac,5/9/14,2:39:00,98,91,1178,0,1196,506,2752.6104_0Bc,LS,157, HAL ; PRM ; OFL
B,2752.6104_0Bc,5/9/14,2:39:29,96,59,1198,-289,1295,-402,2752.6104_0Ac,LS,164, HAL ; PRM ; OFL
A,2753.3604_0A,5/9/14,20:39:00,-999,-999,-999,-999,-999,-999,2753.3708_0B,F,157, SB?
B,2753.3708_0B,5/9/14,20:54:00,-999,-999,-999,-999,-999,-999,2753.3604_0A,F,164, faint ; SB?
A,2753.3708_0A,5/9/14,20:54:00,-999,-999,-999,-999,-999,-999,2753.5167_0B,O,157, OVR
B,2753.5167_0B,5/10/14,0:24:00,-999,-999,-999,-999,-999,-999,2753.3708_0A,O,164, OVR
A,2753.3917_0Ac,5/9/14,21:54:00,201,14,53,-61,-97,-18,2753.4125_0B,J,157, SUR
B,2753.4125_0B,5/9/14,21:54:00,-999,-999,-999,-999,-999,-999,2753.3917_0Ac,J,164, SUR
A,2753.6625_0Ac,5/10/14,3:54:00,21,48,505,-26,-2586,-132,2753.6625_0B,J,157, OVR
B,2753.6625_0B,5/10/14,3:54:00,-999,-999,-999,-999,-999,-999,2753.6625_0Ac,J,164, OVR
A,2753.6938_0Ac,5/10/14,4:54:00,122,104,64,-108,141,-53,2753.6938_0B,OS,157, HAL
B,2753.6938_0B,5/10/14,4:39:00,-999,-999,-999,-999,-999,-999,2753.6938_0Ac,OS,164, HAL
A,2753.9333_0Ac,5/10/14,10:39:00,80,78,442,-25,62,-35,2753.8917_0B,OS,157, OVR ; CS ; OFL
B,2753.8917_0B,5/10/14,9:24:00,-999,-999,-999,-999,-999,-999,2753.9333_0Ac,W,164,NULL
A,2754.2875_0Ac,5/10/14,22:24:00,323,35,166,1,189,2,2754.4021_0B,F,157, 3P
B,2754.4021_0B,5/10/14,21:39:00,-999,-999,-999,-999,-999,-999,2754.2875_0Ac,F,164, 3P
A,2754.7875_0Ac,5/11/14,7:24:00,249,53,827,-30,-76,-119,2754.8083_0B,OS,157,NULL
B,2754.8083_0B,5/11/14,7:24:00,-999,-999,-999,-999,-999,-999,2754.7875_0Ac,JS,164,NULL
A,2754.9333_0Ac,5/11/14,11:54:00,203,30,387,-3,157,-6,2754.9542_0B,O,157, OFL
B,2754.9542_0B,5/11/14,10:54:00,-999,-999,-999,-999,-999,-999,2754.9333_0Ac,O,164, OFL
A,2754.9750_0Ac,5/11/14,11:54:00,86,22,8,-25,-53,-5,2754.9854_0B,W,157,NULL
B,2754.9854_0B,5/11/14,11:39:00,-999,-999,-999,-999,-999,-999,2754.9750_0Ac,W,164, faint ; FF
A,2755.9542_0Ac,5/12/14,12:39:00,340,35,160,-7,94,2,2756.0271_0B,F,157, CS ; OFL
B,2756.0271_0B,5/12/14,12:39:00,-999,-999,-999,-999,-999,-999,2755.9542_0Ac,F,164, CS ; OFL
A,2755.9854_0Ac,5/12/14,11:54:00,178,73,717,0,523,-22,2755.9958_0Bc,F,157,NULL
B,2755.9958_0Bc,5/12/14,12:24:28,204,54,670,-46,455,-83,2755.9854_0Ac,F,164,NULL
A,2757.3604_0Ac,5/13/14,20:54:00,227,17,271,-25,-6,-3,2757.3708_0Bc,F,157,NULL
B,2757.3708_0Bc,5/13/14,21:24:27,223,16,-69,-57,-48,-21,2757.3604_0Ac,F,164,NULL
A,2757.7354_0Ac,5/14/14,6:24:00,17,87,519,12,468,-1,2757.7354_0B,LS,158, OFL ; CS
B,2757.7354_0B,5/14/14,5:39:00,-999,-999,-999,-999,-999,-999,2757.7354_0Ac,FS,164,NULL
A,2757.8917_0A,5/14/14,9:24:00,-999,-999,-999,-999,-999,-999,2757.8500_0B,FP,158, OVR
B,2757.8500_0B,5/14/14,8:24:00,-999,-999,-999,-999,-999,-999,2757.8917_0A,FP,164, OVR
A,2758.3188_0Ac,5/14/14,22:54:00,270,20,61,-1,63,-13,2758.3083_0B,F,158, SB ; 3P ; OFL
B,2758.3083_0B,5/14/14,19:24:00,-999,-999,-999,-999,-999,-999,2758.3188_0Ac,F,164, SB ; 3P ; OFL
A,2758.3188_1A,5/14/14,19:39:00,-999,-999,-999,-999,-999,-999,2758.3604_0B,O,158, CS ; OFL
B,2758.3604_0B,5/14/14,20:39:00,-999,-999,-999,-999,-999,-999,2758.3188_1A,O,164,NULL
A,2759.3708_0Ac,5/15/14,20:54:00,245,56,674,0,476,62,2759.3917_0Bc,LS,158, PRM
B,2759.3917_0Bc,5/15/14,21:24:27,239,53,593,-19,235,-68,2759.3708_0Ac,LS,164, DPL
A,2759.5375_0Ac,5/16/14,1:24:00,254,23,-205,-343,-166,-147,2759.5688_0B,OSP,158, OVR
B,2759.5688_0B,5/16/14,1:39:00,-999,-999,-999,-999,-999,-999,2759.5375_0Ac,OSP,164, OVR
A,2759.6938_0A,5/16/14,4:39:00,-999,-999,-999,-999,-999,-999,2759.7042_0B,JS,158, SUR
B,2759.7042_0B,5/16/14,4:54:00,-999,-999,-999,-999,-999,-999,2759.6938_0A,JS,164, SUR
A,2760.1208_0A,5/16/14,14:54:00,-999,-999,-999,-999,-999,-999,2760.1104_0Bc,W,158, FF?
B,2760.1104_0Bc,5/16/14,15:24:27,74,46,263,2,1,0,2760.1208_0A,W,164, FF?
A,2760.5688_0Ac,5/17/14,1:54:00,352,77,262,0,287,-12,2760.5583_0Bc,O,158, CS
B,2760.5583_0Bc,5/17/14,2:24:26,18,57,-74,-42,196,-1,2760.5688_0Ac,O,164,NULL
A,2760.9021_0Ac,5/17/14,10:24:00,318,27,-150,-22,26,0,2760.9125_0Bc,F,158, 3P ; SB?
B,2760.9125_0Bc,5/17/14,10:39:26,314,25,197,-13,31,1,2760.9021_0Ac,F,164, KEY ; SB?
A,2761.0167_0Ac,5/17/14,12:39:00,201,19,-116,-51,64,3,2761.0375_0B,O,158, SUR?
B,2761.0375_0B,5/17/14,12:54:00,-999,-999,-999,-999,-999,-999,2761.0167_0Ac,O,164,NULL
A,2761.9750_0A,5/18/14,11:24:00,-999,-999,-999,-999,-999,-999,2761.9854_0B,JS,158,NULL
B,2761.9854_0B,5/18/14,11:39:00,-999,-999,-999,-999,-999,-999,2761.9750_0A,JS,164,NULL
A,2762.3500_0A,5/18/14,20:24:00,-999,-999,-999,-999,-999,-999,2762.4542_0B,F,158, SB ; COL ; OVR
B,2762.4542_0B,5/18/14,22:54:00,-999,-999,-999,-999,-999,-999,2762.3500_0A,F,164, SB ; faint ; OVR
A,2762.8604_0A,5/19/14,8:39:00,-999,-999,-999,-999,-999,-999,2762.8708_0B,FP,158,NULL
B,2762.8708_0B,5/19/14,8:54:00,-999,-999,-999,-999,-999,-999,2762.8604_0A,O,164,NULL
A,2763.0167_0A,5/19/14,12:24:00,-999,-999,-999,-999,-999,-999,2763.0167_0B,W,158, FF
B,2763.0167_0B,5/19/14,12:24:00,-999,-999,-999,-999,-999,-999,2763.0167_0A,W,164, FF
A,2763.5167_0A,5/20/14,0:24:00,-999,-999,-999,-999,-999,-999,2763.5583_0B,U,158, FF
B,2763.5583_0B,5/20/14,1:24:00,-999,-999,-999,-999,-999,-999,2763.5167_0A,W,164, FF
A,2763.7042_0Ac,5/20/14,5:24:00,62,19,117,-17,-143,-2,2763.7250_0B,FS,158, COL
B,2763.7250_0B,5/20/14,5:24:00,-999,-999,-999,-999,-999,-999,2763.7042_0Ac,W,164, HAL ; faint
A,2764.6000_0A,5/21/14,2:24:00,-999,-999,-999,-999,-999,-999,2764.6000_0Bc,LS,158,NULL
B,2764.6000_0Bc,5/21/14,2:39:25,261,55,485,0,341,-16,2764.6000_0A,FS,164, CS ; OFL
A,2766.1104_0Ac,5/22/14,15:54:00,52,28,87,-62,76,-10,2766.1938_0B,O,158, SUR
B,2766.1938_0B,5/22/14,16:39:00,-999,-999,-999,-999,-999,-999,2766.1104_0Ac,W,164, FF
A,2766.1104_1A,5/22/14,14:39:00,-999,-999,-999,-999,-999,-999,NULL,W,158, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2766.1104_1A,Z,164,NULL
A,2766.7667_0Ac,5/23/14,7:24:00,252,20,-6,-18,23,-7,2766.8188_0Bc,F,158,NULL
B,2766.8188_0Bc,5/23/14,8:24:24,256,18,129,-21,23,-1,2766.7667_0Ac,O,164, SB? ; OFL?
A,2767.8083_0A,5/24/14,7:24:00,-999,-999,-999,-999,-999,-999,NULL,J,158, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2767.8083_0A,Z,164,NULL
A,2768.3917_0Ac,5/24/14,22:54:00,317,38,358,5,52,-7,2768.3917_0Bc,F,158,NULL
B,2768.3917_0Bc,5/24/14,22:54:24,311,46,366,6,66,-8,2768.3917_0Ac,F,164, OVR
A,2768.6000_0Ac,5/25/14,2:54:00,53,55,-25,-8,165,3,2768.6625_0B,F,158, CS
B,2768.6625_0B,5/25/14,3:54:00,-999,-999,-999,-999,-999,-999,2768.6000_0Ac,W,164, faint ; OVR
A,2768.8917_0Ac,5/25/14,10:54:00,153,49,20,-3,17,1,2769.0792_0B,F,158,NULL
B,2769.0792_0B,5/25/14,13:54:00,-999,-999,-999,-999,-999,-999,2768.8917_0Ac,F,164,NULL
A,2769.4021_0Ac,5/25/14,22:54:00,113,43,102,0,-10,-2,2769.6104_0Bc,F,158, CS ; OFL
B,2769.6104_0Bc,5/26/14,3:24:24,116,75,118,-1,246,5,2769.4021_0Ac,F,164,NULL
A,2769.4854_0Ac,5/25/14,23:54:00,349,22,294,9,204,10,2769.4958_0Bc,F,158, CS
B,2769.4958_0Bc,5/26/14,0:39:24,352,29,294,17,217,28,2769.4854_0Ac,F,164, Fnw
A,2770.2354_0A,5/26/14,17:39:00,-999,-999,-999,-999,-999,-999,2770.2667_0B,W,158, FF
B,2770.2667_0B,5/26/14,18:24:00,-999,-999,-999,-999,-999,-999,2770.2354_0A,W,164, FF
A,2770.4125_0A,5/26/14,21:54:00,-999,-999,-999,-999,-999,-999,2770.4125_0Bc,W,158, CS? ; OFL
B,2770.4125_0Bc,5/26/14,22:24:23,114,30,1004,0,379,-150,2770.4125_0A,W,164, OFL
A,2770.9333_0A,5/27/14,10:24:00,-999,-999,-999,-999,-999,-999,NULL,J,159,NULL
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2770.9333_0A,Z,164,NULL
A,2771.1208_0A,5/27/14,14:54:00,-999,-999,-999,-999,-999,-999,2771.1417_0B,U,159,NULL
B,2771.1417_0B,5/27/14,15:24:00,-999,-999,-999,-999,-999,-999,2771.1208_0A,U,164,NULL
A,2771.3917_0A,5/27/14,21:24:00,-999,-999,-999,-999,-999,-999,2771.4125_0B,W,159,NULL
B,2771.4125_0B,5/27/14,21:54:00,-999,-999,-999,-999,-999,-999,2771.3917_0A,W,164,NULL
A,2771.8083_0A,5/28/14,7:24:00,-999,-999,-999,-999,-999,-999,2771.8188_0B,U,159, FF?
B,2771.8188_0B,5/28/14,7:39:00,-999,-999,-999,-999,-999,-999,2771.8083_0A,U,164, FF?
A,2772.3500_0Ac,5/28/14,21:24:00,147,27,618,-36,292,25,2772.4021_0B,O,159, SUR
B,2772.4021_0B,5/28/14,21:39:00,-999,-999,-999,-999,-999,-999,2772.3500_0Ac,O,164, SUR
A,2772.4125_0A,5/28/14,21:54:00,-999,-999,-999,-999,-999,-999,2772.4333_0Bc,L,159, OFL
B,2772.4333_0Bc,5/28/14,23:24:23,55,31,289,-3,38,-17,2772.4125_0A,F,164,NULL
A,2772.5167_0A,5/29/14,0:24:00,-999,-999,-999,-999,-999,-999,2772.5167_0B,W,159, FF ; OVR
B,2772.5167_0B,5/29/14,0:24:00,-999,-999,-999,-999,-999,-999,2772.5167_0A,W,164, FF
A,2772.8604_0A,5/29/14,8:39:00,-999,-999,-999,-999,-999,-999,2772.9021_0B,O,159, SUR?
B,2772.9021_0B,5/29/14,9:39:00,-999,-999,-999,-999,-999,-999,2772.8604_0A,O,164, SUR?
A,2772.8917_0Ac,5/29/14,9:24:00,314,52,196,-20,-182,-46,2772.9021_1Bc,O,159,NULL
B,2772.9021_1Bc,5/29/14,9:54:23,299,67,348,-18,459,-28,2772.8917_0Ac,O,164, OFL
A,2774.7458_0Ac,5/31/14,5:54:00,105,24,-34,-22,-14,-7,2774.7458_0B,U,159, FF?
B,2774.7458_0B,5/31/14,5:54:00,-999,-999,-999,-999,-999,-999,2774.7458_0Ac,U,164, FF?
A,2775.5792_0A,6/1/14,1:54:00,-999,-999,-999,-999,-999,-999,2775.5688_0B,U,159, OFL
B,2775.5688_0B,6/1/14,1:39:00,-999,-999,-999,-999,-999,-999,2775.5792_0A,U,164, OFL
A,2775.6000_0A,6/1/14,2:24:00,-999,-999,-999,-999,-999,-999,2775.6000_0Bc,U,159, faint ; FF
B,2775.6000_0Bc,6/1/14,2:39:22,297,29,213,-2,-125,-9,2775.6000_0A,O,164, SUR?
A,2776.1521_0Ac,6/1/14,16:39:00,270,0,-34,-9448,221,0,2776.1833_0B,U,159, faint
B,2776.1833_0B,6/1/14,16:24:00,-999,-999,-999,-999,-999,-999,2776.1521_0Ac,U,164, faint
A,2776.8083_0Ac,6/2/14,7:54:00,214,18,849,-59,216,142,2776.8292_0B,FS,159, HAL ; CS ; OFL
B,2776.8292_0B,6/2/14,7:54:00,-999,-999,-999,-999,-999,-999,2776.8083_0Ac,OS,164, HAL ; faint
A,2776.8917_0Ac,6/2/14,9:24:00,89,74,543,-4,615,-28,2776.8708_0B,FS,159, OFL
B,2776.8708_0B,6/2/14,8:54:00,-999,-999,-999,-999,-999,-999,2776.8917_0Ac,FS,164, OFL
A,2777.3500_0A,6/2/14,20:24:00,-999,-999,-999,-999,-999,-999,2777.3708_0B,F,159, 3P
B,2777.3708_0B,6/2/14,20:54:00,-999,-999,-999,-999,-999,-999,2777.3500_0A,F,164, 3P
A,2777.6625_0Ac,6/3/14,5:24:00,224,43,275,8,255,9,2777.7875_0Bc,F,159, 3P ; OFL
B,2777.7875_0Bc,6/3/14,7:24:21,224,54,286,8,297,0,2777.6625_0Ac,F,164, 3P ; GAP
A,2777.6938_0A,6/3/14,4:39:00,-999,-999,-999,-999,-999,-999,2777.7667_0B,U,159, OFL ; FF
B,2777.7667_0B,6/3/14,6:24:00,-999,-999,-999,-999,-999,-999,2777.6938_0A,U,164, OFL ; FF
A,2779.1417_0Ac,6/4/14,16:24:00,207,68,758,65,775,86,2779.1938_0B,FS,159, 3P ; CS ; OFL
B,2779.1938_0B,6/4/14,16:39:00,-999,-999,-999,-999,-999,-999,2779.1417_0Ac,FS,164, 3P ; CS ; OFL
A,2779.8708_0A,6/5/14,8:54:00,-999,-999,-999,-999,-999,-999,2780.0271_0B,W,159, FF
B,2780.0271_0B,6/5/14,12:39:00,-999,-999,-999,-999,-999,-999,2779.8708_0A,U,164, faint ; FF ; OVR
A,2780.1417_0Ac,6/5/14,15:24:00,121,71,678,0,229,-154,2780.1208_0B,FS,159,NULL
B,2780.1208_0B,6/5/14,14:54:00,-999,-999,-999,-999,-999,-999,2780.1417_0Ac,FP,164, DPL
A,2780.5792_0A,6/6/14,1:54:00,-999,-999,-999,-999,-999,-999,NULL,JS,159,NULL
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2780.5792_0A,Z,164,NULL
A,2780.7667_0A,6/6/14,6:24:00,-999,-999,-999,-999,-999,-999,NULL,JS,159,NULL
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2780.7667_0A,Z,164,NULL
A,2781.0375_0Ac,6/6/14,12:54:00,269,58,107,-188,686,492,2781.0583_0Bc,OS,159, OVR ; FF
B,2781.0583_0Bc,6/6/14,13:24:21,282,25,382,-82,151,-5,2781.0375_0Ac,U,164, OVR
A,2781.0688_0Ac,6/6/14,13:39:00,256,97,654,0,944,-150,2781.1000_0Bc,FS,159, HAL ; OVR
B,2781.1000_0Bc,6/6/14,14:24:21,279,105,601,0,772,-153,2781.0688_0Ac,FS,164, HAL ; OVR
A,2781.4542_0A,6/6/14,22:54:00,-999,-999,-999,-999,-999,-999,2781.4750_0B,OS,159, OVR
B,2781.4750_0B,6/6/14,23:24:00,-999,-999,-999,-999,-999,-999,2781.4542_0A,OS,164, OVR
A,2781.7875_0Ac,6/7/14,8:24:00,98,60,349,9,304,14,2781.9438_0Bc,F,159, OFL ; OVR
B,2781.9438_0Bc,6/7/14,10:39:20,96,75,91,-17,98,-15,2781.7875_0Ac,F,164, OFL ; OVR
A,2782.3500_0A,6/7/14,20:24:00,-999,-999,-999,-999,-999,-999,2782.3604_0B,U,159, OFL
B,2782.3604_0B,6/7/14,20:39:00,-999,-999,-999,-999,-999,-999,2782.3500_0A,U,164, OFL
A,2782.6625_0A,6/8/14,3:54:00,-999,-999,-999,-999,-999,-999,2782.6521_0B,WP,160, HAL ; faint
B,2782.6521_0B,6/8/14,3:39:00,-999,-999,-999,-999,-999,-999,2782.6625_0A,W,164, faint ; OVR
A,2782.8917_0Ac,6/8/14,9:39:00,259,9,-164,-90,0,-15,2782.9125_0B,O,160, OFL
B,2782.9125_0B,6/8/14,9:54:00,-999,-999,-999,-999,-999,-999,2782.8917_0Ac,O,164, OFL
A,2783.3604_0Ac,6/8/14,21:24:00,221,44,128,0,-646,-136,NULL,WP,160, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2783.3604_0Ac,Z,164,NULL
A,2783.5583_0A,6/9/14,1:24:00,-999,-999,-999,-999,-999,-999,2783.5583_0Bc,OSP,160, OFL ; CS
B,2783.5583_0Bc,6/9/14,0:24:20,279,24,480,0,-102,-23,2783.5583_0A,OSP,164, OFL
A,2783.6104_0A,6/9/14,2:39:00,-999,-999,-999,-999,-999,-999,2783.6833_0B,W,160, FF
B,2783.6833_0B,6/9/14,4:24:00,-999,-999,-999,-999,-999,-999,2783.6104_0A,W,164, FF
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2784.0271_0B,Z,160,NULL
B,2784.0271_0B,6/9/14,12:39:00,-999,-999,-999,-999,-999,-999,NULL,W,164, FF
A,2784.2250_0A,6/9/14,17:24:00,-999,-999,-999,-999,-999,-999,2784.2458_0B,O,160,NULL
B,2784.2458_0B,6/9/14,17:54:00,-999,-999,-999,-999,-999,-999,2784.2250_0A,O,164,NULL
A,2784.5583_0A,6/10/14,1:24:00,-999,-999,-999,-999,-999,-999,NULL,W,160, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2784.5583_0A,Z,164,NULL
A,2784.8708_0A,6/10/14,8:54:00,-999,-999,-999,-999,-999,-999,2784.8708_0B,O,160, OVR ; FF
B,2784.8708_0B,6/10/14,8:54:00,-999,-999,-999,-999,-999,-999,2784.8708_0A,O,164, OVR ; FF
A,2785.0167_0Ac,6/10/14,12:24:00,253,71,325,-180,1464,228,2785.0167_0B,O,160, OVR ; FF
B,2785.0167_0B,6/10/14,12:24:00,-999,-999,-999,-999,-999,-999,2785.0167_0Ac,O,164, OVR ; FF
A,2785.0583_0Ac,6/10/14,13:24:00,252,92,648,34,1229,-474,2785.0583_0Bc,FPS,160, OFL
B,2785.0583_0Bc,6/10/14,13:24:20,254,99,810,71,1584,-399,2785.0583_0Ac,FPS,164, OFL ; GAP
A,2785.7139_0A,6/11/14,5:08:00,-999,-999,-999,-999,-999,-999,2785.7354_0Bc,JP,160,NULL
B,2785.7354_0Bc,6/11/14,5:24:20,273,15,916,-37,307,59,2785.7139_0A,JP,164,NULL
