S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
A,1408.5688_0A,2010-09-03,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1408.5792_0B,F,      81, faint
B,1408.5792_0B,2010-09-03,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1408.5688_0A,F,      73, faint
A,1409.1625_0Ac,2010-09-03,16:24:00,      73,      30,      12,     -31,      37,      97,1409.2042_0B,O,      81, faint
B,1409.2042_0B,2010-09-03,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1409.1625_0Ac,O,      73, faint
A,1409.6833_0Ac,2010-09-04,04:39:00,      71,      31,      18,     -16,     -18,      -2,1409.6938_0B,O,      81,NULL
B,1409.6938_0B,2010-09-04,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1409.6833_0Ac,O,      73,NULL
A,1409.8500_0Ac,2010-09-04,08:39:00,     272,      16,     124,     -25,    -162,      25,1409.8604_0B,O,      81,NULL
B,1409.8604_0B,2010-09-04,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1409.8500_0Ac,O,      73,NULL
A,1410.1833_0Ac,2010-09-04,16:24:00,      97,     138,     -35,     -27,     342,       0,1410.1833_0Bc,F,      81, OFL ;  CS
B,1410.1833_0Bc,2010-09-04,16:24:56,     268,      87,     416,       7,     519,      15,1410.1833_0Ac,F,      73, OFL ;  CS
A,1410.8500_0A,2010-09-05,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1410.8604_0B,J,      81,NULL
B,1410.8604_0B,2010-09-05,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1410.8500_0A,J,      74,NULL
A,1411.1833_0A,2010-09-05,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1411.1938_0B,J,      81, SUR?
B,1411.1938_0B,2010-09-05,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1411.1833_0A,J,      74, SUR?
A,1412.6000_0A,2010-09-07,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1412.6417_0B,F,      81,NULL
B,1412.6417_0B,2010-09-07,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1412.6000_0A,F,      74,NULL
A,1413.1833_0A,2010-09-07,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1413.2458_0B,FP,      81, OVR
B,1413.2458_0B,2010-09-07,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1413.1833_0A,FP,      74, GAP ; OVR
A,1414.1833_0A,2010-09-08,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1414.3292_0B,F,      81, OVR ; faint
B,1414.3292_0B,2010-09-08,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1414.1833_0A,F,      74, OVR ; faint
A,1414.2667_0A,2010-09-08,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      81,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1414.2667_0A,Z,      74,NULL
A,1414.5167_0Ac,2010-09-09,00:24:00,     307,     118,    -353,    -159,     637,      51,1414.5167_0B,LS,      81,NULL
B,1414.5167_0B,2010-09-09,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1414.5167_0Ac,LS,      74,NULL
A,1415.4854_0Ac,2010-09-09,23:54:00,     289,      18,     767,      60,     333,      26,1415.4750_0B,O,      81,NULL
B,1415.4750_0B,2010-09-09,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1415.4854_0Ac,O,      74,NULL
A,1415.7354_0A,2010-09-10,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1415.7667_0B,UP,      81, OVR
B,1415.7667_0B,2010-09-10,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1415.7354_0A,UP,      74, faint
A,1416.0167_0A,2010-09-10,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1416.0792_0B,U,      81,NULL
B,1416.0792_0B,2010-09-10,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1416.0167_0A,U,      74,NULL
A,1416.2771_0Ac,2010-09-10,18:54:00,     244,      35,      40,     -23,      56,     -12,1416.2875_0Bc,O,      81, OFL
B,1416.2875_0Bc,2010-09-10,19:24:57,     113,      17,      80,     -22,     -58,       1,1416.2771_0Ac,O,      74, OFL
A,1416.5792_0Ac,2010-09-11,02:24:00,      74,      65,     414,       0,     377,      15,1416.6104_0Bc,F,      81, OFL ;  3P
B,1416.6104_0Bc,2010-09-11,02:54:57,     290,      74,     126,     -28,     106,       8,1416.5792_0Ac,F,      74, OFL ;  3P
A,1417.2250_0A,2010-09-11,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1417.2250_0B,OP,      81, OFL
B,1417.2250_0B,2010-09-11,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1417.2250_0A,OP,      74, OFL
A,1417.7667_0A,2010-09-12,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      81, HAL?
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1417.7667_0A,Z,      74, HAL?
A,1418.7771_0A,2010-09-13,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1418.8604_0B,F,      81,NULL
B,1418.8604_0B,2010-09-13,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1418.7771_0A,L,      74,NULL
A,1419.9333_0A,2010-09-14,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1419.9125_0B,O,      81, faint ;  ; FF
B,1419.9125_0B,2010-09-14,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1419.9333_0A,O,      75, faint ;  ; FF
A,1419.9750_0A,2010-09-14,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1419.9542_0B,F,      81, faint
B,1419.9542_0B,2010-09-14,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1419.9750_0A,F,      75, faint
A,1419.9854_0A,2010-09-14,11:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,      81, faint ; F?
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1419.9854_0A,Z,      75,NULL
A,1420.0583_0A,2010-09-14,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1420.0688_0B,OP,      81, OVR
B,1420.0688_0B,2010-09-14,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1420.0583_0A,OP,      75, OVR
A,1420.8708_0A,2010-09-15,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1420.8708_0B,O,      81, faint
B,1420.8708_0B,2010-09-15,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1420.8708_0A,O,      75, faint
A,1421.0583_0A,2010-09-15,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1421.0792_0Bc,O,      81,NULL
B,1421.0792_0Bc,2010-09-15,14:24:58,     308,      27,       4,     -19,       9,      -6,1421.0583_0A,O,      75,NULL
A,1421.1104_0A,2010-09-15,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1421.1208_0B,J,      81,NULL
B,1421.1208_0B,2010-09-15,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1421.1104_0A,J,      75, faint
A,1421.7667_0A,2010-09-16,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1422.6938_0B,F,      82, faint ; SB
B,1422.6938_0B,2010-09-17,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1421.7667_0A,F,      75, faint ; SB
A,1422.5375_0A,2010-09-17,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,JP,      82,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1422.5375_0A,Z,      75,NULL
A,1422.8292_0A,2010-09-17,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1422.8188_0B,O,      82, faint
B,1422.8188_0B,2010-09-17,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1422.8292_0A,O,      75,NULL
A,1424.6104_0A,2010-09-19,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1424.6417_0B,J,      82,NULL
B,1424.6417_0B,2010-09-19,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1424.6104_0A,J,      75,NULL
A,1425.7250_0A,2010-09-20,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1425.9333_0Bc,F,      82,NULL
B,1425.9333_0Bc,2010-09-20,11:54:58,     240,      35,       0,       0,     132,      29,1425.7250_0A,F,      75,NULL
A,1427.6833_0A,2010-09-22,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1427.7771_0B,UP,      82, OVR
B,1427.7771_0B,2010-09-22,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1427.6833_0A,UP,      75, OVR
A,1427.7250_0Ac,2010-09-22,05:39:00,      74,      50,     -12,      -9,    -869,     -28,1427.7458_0B,LS,      82, faint
B,1427.7458_0B,2010-09-22,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1427.7250_0Ac,LS,      75, faint
A,1428.1833_0Ac,2010-09-22,16:39:00,      48,      30,      82,     -32,     181,       9,1428.1938_0B,O,      82, OFL
B,1428.1938_0B,2010-09-22,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1428.1833_0Ac,O,      75, OFL
A,1432.5792_0A,2010-09-27,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1432.6417_0B,O,      82, HAL ; faint
B,1432.6417_0B,2010-09-27,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1432.5792_0A,O,      76, faint ; HAL
A,1432.7667_0A,2010-09-27,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1432.7875_0B,U,      82, SUR
B,1432.7875_0B,2010-09-27,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1432.7667_0A,U,      76, SUR
A,1433.6417_0A,2010-09-28,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1433.6417_0B,J,      82,NULL
B,1433.6417_0B,2010-09-28,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1433.6417_0A,J,      76,NULL
A,1433.7875_0A,2010-09-28,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1433.7875_0B,U,      82,NULL
B,1433.7875_0B,2010-09-28,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1433.7875_0A,U,      76,NULL
A,1434.1938_0A,2010-09-28,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1434.1938_0B,O,      82,NULL
B,1434.1938_0B,2010-09-28,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1434.1938_0A,O,      76,NULL
A,1434.9125_0A,2010-09-29,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1434.9750_0B,W,      82, FF
B,1434.9750_0B,2010-09-29,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1434.9125_0A,W,      76, FF
A,1435.5792_0A,2010-09-30,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1435.7875_0B,O,      82, faint
B,1435.7875_0B,2010-09-30,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1435.5792_0A,O,      76, faint
A,1436.4854_0Ac,2010-09-30,23:54:00,     322,      40,     434,      14,     204,       9,1436.5167_0Bc,F,      82,NULL
B,1436.5167_0Bc,2010-10-01,00:39:59,      35,      30,     393,      11,     308,      23,1436.4854_0Ac,F,      77,NULL
A,1436.9750_0A,2010-10-01,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1436.9750_0Bc,FP,      82,NULL
B,1436.9750_0Bc,2010-10-01,11:39:59,      88,      38,     171,       0,    -799,     -66,1436.9750_0A,FP,      77,NULL
A,1437.9438_0A,2010-10-02,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1437.9542_0Bc,F,      82, OVR
B,1437.9542_0Bc,2010-10-02,11:24:59,     132,      14,     354,      12,      76,      -3,1437.9438_0A,F,      77, OVR
A,1440.1833_0A,2010-10-04,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1440.1938_0B,F,      82, faint
B,1440.1938_0B,2010-10-04,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1440.1833_0A,F,      77, faint 
A,1441.0583_0A,2010-10-05,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      83,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1441.0583_0A,Z,      77,NULL
A,1441.7250_0Ac,2010-10-06,06:24:00,      74,      47,     361,      12,     439,      27,1441.7771_0Bc,F,      83, GAP
B,1441.7771_0Bc,2010-10-06,07:24:59,     290,      48,     415,      20,     216,       2,1441.7250_0Ac,F,      77, GAP
A,1442.9125_0Ac,2010-10-07,10:54:00,      14,      74,     459,      18,     284,     -17,1442.9438_0Bc,F,      83, CS
B,1442.9438_0Bc,2010-10-07,11:24:59,     329,      64,     151,     -27,     424,     -30,1442.9125_0Ac,F,      77, CS
A,1443.9750_0Ac,2010-10-08,12:24:00,     267,      36,      24,     -13,       3,     -23,1444.1938_0B,F,      83, OFL
B,1444.1938_0B,2010-10-08,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1443.9750_0Ac,F,      77, faint
A,1446.3292_0Ac,2010-10-10,20:24:00,      10,      24,     295,       0,     -74,       1,1446.3292_0B,O,      83, faint
B,1446.3292_0B,2010-10-10,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1446.3292_0Ac,O,      78, faint
A,1446.4542_0Ac,2010-10-10,23:39:00,      92,      66,     345,      12,     354,       8,1446.5583_0Bc,F,      83, 3P ;  front ; OFL
B,1446.5583_0Bc,2010-10-11,01:39:59,     270,      79,     318,       4,     358,     -14,1446.4542_0Ac,F,      78, 3P
A,1446.5271_0A,2010-10-11,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1446.5271_0B,J,      83,NULL
B,1446.5271_0B,2010-10-11,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1446.5271_0A,J,      78,NULL
A,1447.1833_0A,2010-10-11,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      83, faint ; HAL?
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1447.1833_0A,Z,      78,NULL
A,1448.9854_0A,2010-10-13,11:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1448.8188_0B,O,      83, SB
B,1448.8188_0B,2010-10-13,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1448.9854_0A,O,      78, SB
A,1449.1938_0A,2010-10-13,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1449.3604_0B,F,      83, faint
B,1449.3604_0B,2010-10-13,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1449.1938_0A,L,      78, faint ; HAL
A,1449.3083_0A,2010-10-13,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1449.2042_0B,O,      83,NULL
B,1449.2042_0B,2010-10-13,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1449.3083_0A,O,      78,NULL
A,1450.0583_0Ac,2010-10-14,14:39:00,      69,      51,     206,       3,     128,       4,1450.1208_0Bc,F,      83, OFL
B,1450.1208_0Bc,2010-10-14,16:24:59,     290,      45,      92,       0,     149,       7,1450.0583_0Ac,F,      78, OFL
A,1452.1417_0A,2010-10-16,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1452.9958_0B,F,      83, SB
B,1452.9958_0B,2010-10-17,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1452.1417_0A,F,      79, SB
A,1452.8292_0Ac,2010-10-17,09:39:00,     312,      64,     418,      17,     282,       5,1452.8708_0Bc,F,      83,NULL
B,1452.8708_0Bc,2010-10-17,09:54:59,      49,      57,     393,      15,     279,      13,1452.8292_0Ac,F,      79,NULL
A,1452.9542_0A,2010-10-17,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1453.1000_0B,F,      83,NULL
B,1453.1000_0B,2010-10-17,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1452.9542_0A,F,      79,NULL
A,1454.1833_0A,2010-10-18,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1454.2042_0B,O,      83, faint
B,1454.2042_0B,2010-10-18,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1454.1833_0A,O,      79, faint
A,1455.4125_0A,2010-10-19,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1455.4333_0B,U,      83,NULL
B,1455.4333_0B,2010-10-19,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1455.4125_0A,U,      79,NULL
A,1457.4125_0A,2010-10-21,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1457.4542_0B,F,      83,NULL
B,1457.4542_0B,2010-10-21,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1457.4125_0A,F,      79,NULL
A,1457.5167_0Ac,2010-10-22,00:54:00,      60,      18,     773,      98,    -233,     178,1457.4958_0Bc,FP,      83, OFL
B,1457.4958_0Bc,2010-10-22,00:39:59,     270,       0,     393,   -2984,     346,       0,1457.5167_0Ac,FP,      79, OFL
A,1458.7354_0A,2010-10-23,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1458.5688_0B,F,      83, SB ; faint
B,1458.5688_0B,2010-10-23,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1458.7354_0A,O,      80, faint
A,1461.2667_0A,2010-10-25,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1461.2875_0B,LS,      83, HAL ;  faint
B,1461.2875_0B,2010-10-25,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1461.2667_0A,LS,      80, HAL ; faint
A,1461.6938_0Ac,2010-10-26,05:24:00,     128,      51,     251,       8,     105,       0,1461.8188_0B,FP,      83, PRM
B,1461.8188_0B,2010-10-26,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1461.6938_0Ac,FP,      80, PRM
A,1461.9750_0A,2010-10-26,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1461.9958_0B,O,      83, OVR
B,1461.9958_0B,2010-10-26,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1461.9750_0A,O,      80, OVR
A,1462.7458_0Ac,2010-10-27,05:54:00,     306,      20,      23,       0,     148,     -28,1462.7667_0B,O,      83, SUR
B,1462.7667_0B,2010-10-27,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1462.7458_0Ac,O,      80, SUR
A,1463.4542_0A,2010-10-27,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1463.4854_0B,O,      83,NULL
B,1463.4854_0B,2010-10-27,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1463.4542_0A,O,      80,NULL
A,1463.8917_0Ac,2010-10-28,12:24:00,     256,      51,     557,      20,     355,       0,1464.0167_0Bc,F,      84, 3P ; OFL
B,1464.0167_0Bc,2010-10-28,12:54:58,     101,      45,     519,       0,     415,      24,1463.8917_0Ac,F,      80, GAP ; 3P ; OFL
A,1463.9438_0A,2010-10-28,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1463.9542_0B,UP,      84, OVR
B,1463.9542_0B,2010-10-28,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1463.9438_0A,UP,      80, OVR
A,1464.6625_0A,2010-10-29,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1464.5688_0B,F,      84, faint
B,1464.5688_0B,2010-10-29,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1464.6625_0A,F,      80, faint
A,1466.3708_0Ac,2010-10-30,21:54:00,     255,      51,     395,      17,     276,       8,1466.5271_0B,F,      84, OFL
B,1466.5271_0B,2010-10-31,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1466.3708_0Ac,L,      81, OFL
A,1467.8500_0A,2010-11-01,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1467.8708_0B,J,      84,NULL
B,1467.8708_0B,2010-11-01,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1467.8500_0A,J,      81,NULL
A,1469.6833_0A,2010-11-03,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1469.7250_0B,O,      84,NULL
B,1469.7250_0B,2010-11-03,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1469.6833_0A,O,      81,NULL
A,1469.7042_0A,2010-11-03,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1469.7250_1B,J,      84, SUR
B,1469.7250_1B,2010-11-03,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1469.7042_0A,J,      81, SUR
A,1469.7771_0A,2010-11-03,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1469.8083_0B,O,      84, SUR
B,1469.8083_0B,2010-11-03,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1469.7771_0A,O,      81, SUR
A,1470.0583_0A,2010-11-03,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,      84, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1470.0583_0A,Z,      81,NULL
A,1470.0688_0A,2010-11-03,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1470.0792_0B,U,      84, faint
B,1470.0792_0B,2010-11-03,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1470.0688_0A,U,      81,NULL
A,1470.1938_0A,2010-11-03,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1470.3292_0B,OP,      84,NULL
B,1470.3292_0B,2010-11-03,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1470.1938_0A,OP,      81, faint ;  HAL
A,1470.4333_0A,2010-11-03,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1470.4125_0B,L,      84, faint ;  HAL
B,1470.4125_0B,2010-11-03,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1470.4333_0A,L,      81, faint ;  HAL 
A,1473.1000_0A,2010-11-06,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1473.2667_0B,O,      84, SB?
B,1473.2667_0B,2010-11-06,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1473.1000_0A,O,      82, SB?
A,1473.2250_0A,2010-11-06,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1473.3083_0B,O,      84, faint
B,1473.3083_0B,2010-11-06,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1473.2250_0A,O,      82, faint
A,1473.6938_0A,2010-11-07,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      84,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1473.6938_0A,Z,      82,NULL
A,1475.3917_0Ac,2010-11-08,21:54:00,      37,      33,     238,       7,      67,     -13,1475.4333_0B,O,      84, OFL
B,1475.4333_0B,2010-11-08,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1475.3917_0Ac,O,      82, OFL
A,1475.6000_0A,2010-11-09,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      84,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1475.6000_0A,Z,      82,NULL
A,1476.8083_0A,2010-11-10,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1476.8188_0B,O,      84,NULL
B,1476.8188_0B,2010-11-10,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1476.8083_0A,O,      82,NULL
A,1476.8500_0A,2010-11-10,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      84,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1476.8500_0A,Z,      82, faint ; HAL
A,1477.1208_0A,2010-11-10,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1477.1833_0B,O,      84, SUR ; OFL
B,1477.1833_0B,2010-11-10,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1477.1208_0A,O,      82, SUR ; OFL 
A,1477.2250_0A,2010-11-10,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1477.2667_0B,UP,      84, OVR
B,1477.2667_0B,2010-11-10,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1477.2250_0A,UP,      82, OVR
A,1477.6417_0A,2010-11-11,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1477.7354_0B,F,      84, OFL
B,1477.7354_0B,2010-11-11,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1477.6417_0A,L,      82, faint
A,1477.8292_0Ac,2010-11-11,08:24:00,     118,      15,      61,     -41,       6,       0,1477.8708_0B,OP,      84,NULL
B,1477.8708_0B,2010-11-11,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1477.8292_0Ac,OP,      82,NULL
A,1478.0688_0Ac,2010-11-11,13:54:00,     117,      25,     287,       0,     121,      -6,1478.1000_0Bc,OP,      84, OVR
B,1478.1000_0Bc,2010-11-11,14:24:57,     245,      19,     167,     -24,     505,      53,1478.0688_0Ac,OP,      82, OVR
A,1478.1938_0A,2010-11-11,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.2042_0B,J,      84,NULL
B,1478.2042_0B,2010-11-11,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.1938_0A,J,      82,NULL
A,1478.1938_1Ac,2010-11-11,16:39:00,     108,      26,     620,       0,    -203,    -102,1478.2042_1Bc,OP,      84,NULL
B,1478.2042_1Bc,2010-11-11,16:54:57,     252,      26,     641,       0,     237,     -18,1478.1938_1Ac,OP,      82,NULL
A,1478.3292_0A,2010-11-11,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.3500_0B,OP,      84, OVR
B,1478.3500_0B,2010-11-11,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.3292_0A,OP,      82, OVR
A,1478.5167_0A,2010-11-12,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.5375_0B,OP,      84, OVR
B,1478.5375_0B,2010-11-12,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.5167_0A,OP,      82, OVR
A,1478.5792_0A,2010-11-12,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.6000_0B,OP,      84, OVR
B,1478.6000_0B,2010-11-12,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.5792_0A,OP,      82, OVR
A,1478.6833_0A,2010-11-12,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.7042_0B,OP,      84, OVR
B,1478.7042_0B,2010-11-12,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.6833_0A,OP,      82, OVR
A,1478.8500_0Ac,2010-11-12,08:39:00,     110,      13,     610,      20,      75,     -68,1478.8708_0B,OP,      84,NULL
B,1478.8708_0B,2010-11-12,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1478.8500_0Ac,OP,      82,NULL
A,1479.1000_0A,2010-11-12,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1479.1104_0B,J,      84,NULL
B,1479.1104_0B,2010-11-12,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1479.1000_0A,J,      82,NULL
A,1479.1000_1Ac,2010-11-12,14:24:00,     109,      20,    -466,    -220,    -433,     462,1479.1104_1Bc,OP,      84, OVR
B,1479.1104_1Bc,2010-11-12,14:39:57,     261,      16,     -75,    -230,     120,    -396,1479.1000_1Ac,OP,      82, OVR
A,1479.1521_0A,2010-11-12,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1479.1938_0B,U,      84,NULL
B,1479.1938_0B,2010-11-12,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1479.1521_0A,U,      82,NULL
A,1479.2458_0A,2010-11-12,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1479.2771_0B,UP,      84, OVR
