S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
A,2536.0583_0A,2013-10-04,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     147, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2536.0583_0A,Z,     139, faint
A,2536.3083_0Ac,2013-10-04,19:24:00,     270,       0,     334,    8091,     584,     -37,NULL,FPS,     147,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2536.3083_0Ac,Z,     139, too faint
A,2536.8083_0Ac,2013-10-05,07:24:00,     239,     103,     880,     -13,    1024,    -162,2536.8188_0Bc,LSP,     147, HAL
B,2536.8188_0Bc,2013-10-05,07:54:44,     308,      65,      77,     -61,   -7014,   -2619,2536.8083_0Ac,LSP,     139, HAL
A,2537.0583_0A,2013-10-05,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2537.1417_0B,FP,     147, SB
B,2537.1417_0B,2013-10-05,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2537.0583_0A,FP,     139, SB
A,2537.3188_0A,2013-10-05,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2537.3604_0B,FP,     147, OFL
B,2537.3604_0B,2013-10-05,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2537.3188_0A,FP,     139, OFL
A,2538.1000_0A,2013-10-06,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2538.1104_0B,OP,     147, OFL
B,2538.1104_0B,2013-10-06,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2538.1000_0A,OP,     139,NULL
A,2538.3708_0A,2013-10-06,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     147,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2538.3708_0A,Z,     139,NULL
A,2538.3708_1A,2013-10-06,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2538.4333_0B,U,     147,NULL
B,2538.4333_0B,2013-10-06,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2538.3708_1A,U,     139,NULL
A,2539.1833_0A,2013-10-07,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     147,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2539.1833_0A,Z,     140,NULL
A,2539.8708_0A,2013-10-08,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2539.9021_0B,F,     147, PRM
B,2539.9021_0B,2013-10-08,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2539.8708_0A,F,     140, PRM
A,2540.4854_0A,2013-10-08,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2540.4333_0B,F,     147, faint ;  OFL
B,2540.4333_0B,2013-10-08,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2540.4854_0A,F,     140, 3p ;  OFL
A,2540.4542_0A,2013-10-08,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     147,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2540.4542_0A,Z,     140,NULL
A,2540.6000_0A,2013-10-09,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2540.6208_0B,OP,     147, FF ; OFL
B,2540.6208_0B,2013-10-09,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2540.6000_0A,OP,     140, FF ; OFL
A,2541.1208_0A,2013-10-09,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2541.1833_0B,O,     147, GAP
B,2541.1833_0B,2013-10-09,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2541.1208_0A,O,     140, GAP
A,2542.1521_0A,2013-10-10,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2542.1833_0B,F,     147, OFL
B,2542.1833_0B,2013-10-10,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2542.1521_0A,F,     140, OFL
A,2542.4958_0A,2013-10-10,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     147,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2542.4958_0A,Z,     140,NULL
A,2542.6208_0A,2013-10-11,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2542.5792_0B,F,     147, 3P ; Ha ;  OVr
B,2542.5792_0B,2013-10-11,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2542.6208_0A,F,     140,NULL
A,2542.8188_0Ac,2013-10-11,07:39:00,     267,     101,     -69,    -201,     174,    -140,2542.8292_0B,LPS,     147, SEP ; HAL ; COL ; OVR ;  OFL
B,2542.8292_0B,2013-10-11,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2542.8188_0Ac,LPS,     140, SEP ; COL ; HAL ; OVR ;  OFL
A,2543.0583_0A,2013-10-11,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2543.0583_0B,OP,     147, SEP ; OFL
B,2543.0583_0B,2013-10-11,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2543.0583_0A,OP,     140, OFL ; SEP
A,2543.2667_0A,2013-10-11,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2543.2875_0B,U,     147,NULL
B,2543.2875_0B,2013-10-11,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2543.2667_0A,U,     140,NULL
A,2544.1521_0Ac,2013-10-12,16:24:00,      95,      43,     279,      -4,      21,     -14,2544.1833_0B,O,     147,NULL
B,2544.1833_0B,2013-10-12,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2544.1521_0Ac,O,     140, faint
A,2544.5583_0A,2013-10-13,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2544.5688_0B,OPS,     147,NULL
B,2544.5688_0B,2013-10-13,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2544.5583_0A,OPS,     140,NULL
A,2544.7458_0A,2013-10-13,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     147, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2544.7458_0A,Z,     140,NULL
A,2545.1000_0Ac,2013-10-13,13:54:00,      89,      26,      23,      -5,      68,      16,2545.3500_0Bc,FP,     147, OFL
B,2545.3500_0Bc,2013-10-13,19:54:47,     179,      34,     299,       9,     138,       1,2545.1000_0Ac,F,     140,NULL
A,2545.1938_0A,2013-10-13,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     147,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2545.1938_0A,Z,     140,NULL
A,2545.3500_0A,2013-10-13,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,     147,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2545.3500_0A,Z,     140,NULL
A,2545.4333_0A,2013-10-13,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2545.4750_0B,WP,     147, OVR
B,2545.4750_0B,2013-10-13,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2545.4333_0A,WP,     140, OVR
A,2545.4958_0A,2013-10-13,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2545.4958_0B,WP,     147, OVR
B,2545.4958_0B,2013-10-13,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2545.4958_0A,WP,     140, OVR
A,2545.5688_0A,2013-10-14,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2545.5792_0B,WP,     147, OVR
B,2545.5792_0B,2013-10-14,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2545.5688_0A,WP,     140, OVR
A,2545.9333_0A,2013-10-14,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2545.9542_0B,WP,     147, OV
B,2545.9542_0B,2013-10-14,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2545.9333_0A,WP,     140, OVR
A,2546.0583_0A,2013-10-14,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2546.1417_0B,F,     147,NULL
B,2546.1417_0B,2013-10-14,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2546.0583_0A,F,     140,NULL
A,2546.1000_0A,2013-10-14,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2546.1000_0B,OP,     147,NULL
B,2546.1000_0B,2013-10-14,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2546.1000_0A,OP,     140,NULL
A,2546.4333_0A,2013-10-14,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2546.4333_0B,OP,     147,NULL
B,2546.4333_0B,2013-10-14,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2546.4333_0A,OP,     140,NULL
A,2546.9125_0A,2013-10-15,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2546.9750_0B,O,     147, FF
B,2546.9750_0B,2013-10-15,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2546.9125_0A,O,     140, faint
A,2547.2458_0A,2013-10-15,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2547.2458_0B,OP,     147, OVR
B,2547.2458_0B,2013-10-15,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2547.2458_0A,F,     140, faint
A,2547.3083_0A,2013-10-15,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     147, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2547.3083_0A,Z,     140,NULL
A,2547.5167_0A,2013-10-16,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2547.4958_0B,OP,     147,NULL
B,2547.4958_0B,2013-10-15,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2547.5167_0A,OP,     140,NULL
A,2548.1833_0A,2013-10-16,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     147, not detected
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2548.1833_0A,Z,     140,NULL
A,2548.4333_0A,2013-10-16,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2548.4750_0B,OP,     147, OVR
B,2548.4750_0B,2013-10-16,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2548.4333_0A,OP,     140, OVR
A,2548.6938_0A,2013-10-17,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2548.7354_0B,OP,     147,NULL
B,2548.7354_0B,2013-10-17,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2548.6938_0A,LS,     140, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2548.7042_0B,Z,     147, HAL?
B,2548.7042_0B,2013-10-17,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     140,NULL
A,2549.6208_0A,2013-10-18,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     147, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2549.6208_0A,Z,     141,NULL
A,2549.7771_0A,2013-10-18,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2549.7458_0B,F,     147,NULL
B,2549.7458_0B,2013-10-18,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2549.7771_0A,F,     141,NULL
A,2551.3917_0A,2013-10-19,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2551.4542_0B,FP,     147, OVR
B,2551.4542_0B,2013-10-19,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2551.3917_0A,F,     141,NULL
A,2551.4125_0A,2013-10-19,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2551.4333_0B,F,     147, OVR
B,2551.4333_0B,2013-10-19,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2551.4125_0A,F,     141,NULL
A,2551.8917_0A,2013-10-20,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2551.9125_0B,OP,     147, OVR
B,2551.9125_0B,2013-10-20,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2551.8917_0A,OP,     141, OVR
A,2552.0792_0A,2013-10-20,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2552.1000_0B,OP,     147, faint ; OVR
B,2552.1000_0B,2013-10-20,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2552.0792_0A,OP,     141, faint
A,2552.4750_0Ac,2013-10-21,00:54:00,     154,      38,     428,      18,     297,      21,2552.6000_0B,F,     148, PRM
B,2552.6000_0B,2013-10-21,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2552.4750_0Ac,F,     141, PRM
A,2553.3500_0A,2013-10-21,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,     148,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2553.3500_0A,Z,     141,NULL
A,2553.6938_0A,2013-10-22,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2553.7042_0Bc,F,     148, OFL 
B,2553.7042_0Bc,2013-10-22,05:24:49,     319,      73,     559,      19,     393,      49,2553.6938_0A,F,     141, OFL
A,2554.0375_0A,2013-10-22,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2554.1000_0B,O,     148,NULL
B,2554.1000_0B,2013-10-22,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2554.0375_0A,OP,     141, OVR
A,2554.4125_0A,2013-10-22,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2554.4333_0B,OS,     148, OVR
B,2554.4333_0B,2013-10-22,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2554.4125_0A,L,     141, OVR
A,2554.8083_0A,2013-10-23,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2555.1417_0B,F,     148,NULL
B,2555.1417_0B,2013-10-23,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2554.8083_0A,O,     141, HAL ; faint
A,2555.0375_0A,2013-10-23,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2555.0583_0B,F,     148, 3p ;  ; OFL ; CS
B,2555.0583_0B,2013-10-23,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2555.0375_0A,F,     141, OFL
A,2555.5583_0A,2013-10-24,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2555.5792_0B,O,     148, HAL ; faint
B,2555.5792_0B,2013-10-24,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2555.5583_0A,LS,     141, GAP
A,2556.2042_0Ac,2013-10-24,17:39:00,      83,      72,    -130,     -30,     214,       8,2556.2667_0B,F,     148,NULL
B,2556.2667_0B,2013-10-24,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2556.2042_0Ac,F,     141,NULL
A,2556.2667_0A,2013-10-24,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2556.2667_1B,F,     148, OVR
B,2556.2667_1B,2013-10-24,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2556.2667_0A,F,     141, OVR
A,2556.6521_0A,2013-10-25,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2556.6833_0B,O,     148,NULL
B,2556.6833_0B,2013-10-25,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2556.6521_0A,O,     141, gap
A,2556.7042_0Ac,2013-10-25,05:24:00,      12,      65,     370,       0,     296,      59,2556.7250_0B,FPS,     148,NULL
B,2556.7250_0B,2013-10-25,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2556.7042_0Ac,F,     141, gap
A,2556.8604_0A,2013-10-25,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2556.9542_0B,LPS,     148, OVR ;  SEP
B,2556.9542_0B,2013-10-25,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2556.8604_0A,LPS,     141, gap  ; SEP
A,2557.1417_0Ac,2013-10-25,15:24:00,     273,     128,     705,     -15,     288,    -120,2557.1417_0B,LPS,     148, HAL ;  OVR ;  OFL
B,2557.1417_0B,2013-10-25,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2557.1417_0Ac,O,     141, HAL ;  OVR ;  OFL 
A,2557.4750_0A,2013-10-25,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2557.4750_0B,OP,     148, OVR
B,2557.4750_0B,2013-10-25,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2557.4750_0A,OP,     141, GAP
A,2557.4750_1A,2013-10-25,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OS,     148,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2557.4750_1A,Z,     141, gap
A,2557.5583_0A,2013-10-26,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     148, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2557.5583_0A,Z,     141, GAP
A,2557.6417_0A,2013-10-26,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2557.6833_0B,OPS,     148, OVR
B,2557.6833_0B,2013-10-26,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2557.6417_0A,OS,     141, GAP
A,2557.7667_0A,2013-10-26,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     148, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2557.7667_0A,Z,     141, GAP
A,2557.8708_0A,2013-10-26,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     148, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2557.8708_0A,Z,     141, GAP
A,2557.9021_0A,2013-10-26,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     148, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2557.9021_0A,Z,     141, GAP
A,2557.9854_0A,2013-10-26,11:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2557.9854_0Bc,LS,     148, HAL
B,2557.9854_0Bc,2013-10-26,11:39:51,     277,      60,     816,     -82,     744,    -201,2557.9854_0A,LSP,     141, HAL
A,2558.0375_0Ac,2013-10-26,13:24:00,     153,      57,     567,       2,     441,      -2,2558.0792_0Bc,FP,     148, DPL ;  PRM ; Ha
B,2558.0792_0Bc,2013-10-26,14:24:51,     163,      64,     504,      -7,     386,     -78,2558.0375_0Ac,FP,     141, DPL ;  PRM Ha
A,2558.3188_0A,2013-10-26,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2558.3083_0Bc,LSP,     148, HAL ; OVR
B,2558.3083_0Bc,2013-10-26,19:39:51,     272,      54,     921,       0,     761,     -14,2558.3188_0A,FSP,     141,
A,2558.4542_0A,2013-10-26,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2558.4854_0B,OP,     148, OVR
B,2558.4854_0B,2013-10-26,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2558.4542_0A,OP,     141, faint
A,2558.6625_0A,2013-10-27,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2558.6833_0B,OP,     148, OVR
B,2558.6833_0B,2013-10-27,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2558.6625_0A,OP,     142, faint
A,2558.9438_0A,2013-10-27,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2558.9542_0B,OP,     148, OVR
B,2558.9542_0B,2013-10-27,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2558.9438_0A,OP,     142, faint
A,2559.0271_0A,2013-10-27,12:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2559.0375_0B,OP,     148, OVR
B,2559.0375_0B,2013-10-27,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2559.0271_0A,OPS,     142, OVR ; faint
A,2559.2667_0A,2013-10-27,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2559.2771_0B,OPS,     148, OVR
B,2559.2771_0B,2013-10-27,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2559.2667_0A,LPS,     142, OVR ; faint
A,2559.6000_0Ac,2013-10-28,02:24:00,      84,      60,     616,      -6,   -1002,     -40,2559.6104_0Bc,LSP,     148, OVR
B,2559.6104_0Bc,2013-10-28,02:39:51,      78,      93,     187,     -76,    -301,    -223,2559.6000_0Ac,LPS,     142, OVR
A,2559.7042_0A,2013-10-28,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2559.7250_0B,OPS,     148, OVR
B,2559.7250_0B,2013-10-28,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2559.7042_0A,OPS,     142, OVR
A,2559.9021_0A,2013-10-28,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2559.9125_0B,OP,     148, OVR
B,2559.9125_0B,2013-10-28,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2559.9021_0A,OP,     142, OVR ; faint
A,2560.0167_0A,2013-10-28,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2560.0271_0B,OP,     148, OVR
B,2560.0271_0B,2013-10-28,12:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2560.0167_0A,OP,     142, OVR ; GAP
A,2560.0792_0A,2013-10-28,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OPS,     148, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2560.0792_0A,Z,     142, GAP
A,2560.1625_0A,2013-10-28,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2560.2667_0B,OS,     148, HAL ; OVR
B,2560.2667_0B,2013-10-28,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2560.1625_0A,F,     142, GAP ; Ha
A,2560.2042_0A,2013-10-28,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2560.2667_1B,OP,     148, OVR ; SUR
B,2560.2667_1B,2013-10-28,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2560.2042_0A,OP,     142, GAP ; OVR 
A,2560.3500_0A,2013-10-28,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2560.3708_0B,OP,     148, OVR
B,2560.3708_0B,2013-10-28,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2560.3500_0A,OP,     142, OVR
A,2561.1521_0A,2013-10-29,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2561.2667_0B,OS,     148, SUR
B,2561.2667_0B,2013-10-29,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2561.1521_0A,OS,     142, gap
A,2561.4333_0A,2013-10-29,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2561.4333_0B,LSP,     148, OFL
B,2561.4333_0B,2013-10-29,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2561.4333_0A,LPS,     142, OFL ; gap
A,2561.7042_0A,2013-10-30,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2561.7042_0B,OP,     148, OVR
B,2561.7042_0B,2013-10-30,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2561.7042_0A,OP,     142, OVR
A,2562.9125_0A,2013-10-31,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2563.2875_0B,F,     148, GAP
B,2563.2875_0B,2013-10-31,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2562.9125_0A,F,     142, GAP
A,2562.9333_0A,2013-10-31,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2562.9333_0B,OS,     148, OFL
B,2562.9333_0B,2013-10-31,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2562.9333_0A,OS,     142,NULL
A,2564.1833_0A,2013-11-01,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2564.1625_0B,LS,     148, OFL
B,2564.1625_0B,2013-11-01,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2564.1833_0A,OS,     142, OFL
A,2564.5167_0A,2013-11-02,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2564.4333_0B,O,     148, OVR
B,2564.4333_0B,2013-11-01,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2564.5167_0A,O,     142, OVR
A,2564.7042_0A,2013-11-02,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2564.7042_0Bc,LS,     148, HAL ; SEP
B,2564.7042_0Bc,2013-11-02,04:54:53,      92,     124,     963,       0,    1858,    -170,2564.7042_0A,LS,     142, HAL
A,2564.8604_0Ac,2013-11-02,08:54:00,      32,      61,     883,       0,     342,      -6,2564.8604_0Bc,FPS,     148, SEP ; OVR
B,2564.8604_0Bc,2013-11-02,08:54:53,      46,      57,     384,    -176,     594,     -99,2564.8604_0Ac,LSP,     142, OVR ; SEP
A,2564.9958_0A,2013-11-02,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2565.1417_0B,FP,     148, OVR
B,2565.1417_0B,2013-11-02,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2564.9958_0A,FP,     142, OVR
A,2565.2875_0A,2013-11-02,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2565.2875_0B,OP,     148, OVR
B,2565.2875_0B,2013-11-02,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2565.2875_0A,OP,     142, OVR
A,2565.4125_0A,2013-11-02,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2565.3917_0B,OP,     148, OVR
B,2565.3917_0B,2013-11-02,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2565.4125_0A,OP,     142, OVR
A,2565.4750_0A,2013-11-02,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2565.4750_0B,OP,     148, OVR
B,2565.4750_0B,2013-11-02,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2565.4750_0A,OP,     142, OVR
A,2565.7771_0A,2013-11-03,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2565.8604_0Bc,FP,     148,NULL
B,2565.8604_0Bc,2013-11-03,08:39:53,     167,      30,     231,       9,      88,       7,2565.7771_0A,FP,     142,NULL
A,2566.7250_0Ac,2013-11-04,05:24:00,     259,     131,    1431,    -300,    2128,     -56,2566.7250_0Bc,LS,     148, OFL ;  ; HAL
B,2566.7250_0Bc,2013-11-04,05:24:54,     122,     120,       0,       0,    3877,       0,2566.7250_0Ac,LS,     143, gap
A,2567.6417_0A,2013-11-05,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2567.6417_0B,F,     148,NULL
B,2567.6417_0B,2013-11-05,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2567.6417_0A,F,     143, gap
A,2567.8604_0Ac,2013-11-05,08:54:00,     181,      68,     715,     -18,     587,     -64,2567.9333_0B,FPS,     148, OFL
B,2567.9333_0B,2013-11-05,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2567.8604_0Ac,OSP,     143, gap OFL
A,2568.0167_0A,2013-11-05,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2568.0375_0B,O,     148, OVR
B,2568.0375_0B,2013-11-05,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2568.0167_0A,O,     143, faint ; OVR
A,2568.0583_0A,2013-11-05,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,FP,     148, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2568.0583_0A,Z,     143,NULL
A,2568.1208_0A,2013-11-05,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2568.1417_0B,OP,     148, OVR
B,2568.1417_0B,2013-11-05,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2568.1208_0A,OP,     143, faint ; OVR
A,2568.4542_0A,2013-11-05,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2568.4542_0B,OP,     148, OVR
