,paths,date,header_contrast
183,/gehme/data/stereo/secchi/L1/a/img/cor2/20080411/20080411_230754_d4c2a.fts,2008-04-11 23:07:54,
184,/gehme/data/stereo/secchi/L1/a/img/cor2/20080414/20080414_050754_d4c2a.fts,2008-04-14 05:07:54,
185,/gehme/data/stereo/secchi/L1/a/img/cor2/20080414/20080414_040754_d4c2a.fts,2008-04-14 04:07:54,
186,/gehme/data/stereo/secchi/L1/a/img/cor2/20080426/20080426_133754_d4c2a.fts,2008-04-26 13:37:54,
187,/gehme/data/stereo/secchi/L1/a/img/cor2/20080426/20080426_123754_d4c2a.fts,2008-04-26 12:37:54,
188,/gehme/data/stereo/secchi/L1/a/img/cor2/20080427/20080427_203754_d4c2a.fts,2008-04-27 20:37:54,
189,/gehme/data/stereo/secchi/L1/a/img/cor2/20080427/20080427_193754_d4c2a.fts,2008-04-27 19:37:54,
190,/gehme/data/stereo/secchi/L1/a/img/cor2/20080501/20080501_213754_d4c2a.fts,2008-05-01 21:37:54,
191,/gehme/data/stereo/secchi/L1/a/img/cor2/20080501/20080501_203754_d4c2a.fts,2008-05-01 20:37:54,
192,/gehme/data/stereo/secchi/L1/a/img/cor2/20080502/20080502_103754_d4c2a.fts,2008-05-02 10:37:54,
193,/gehme/data/stereo/secchi/L1/a/img/cor2/20080502/20080502_093754_d4c2a.fts,2008-05-02 09:37:54,
194,/gehme/data/stereo/secchi/L1/a/img/cor2/20080517/20080517_093754_d4c2a.fts,2008-05-17 09:37:54,
195,/gehme/data/stereo/secchi/L1/a/img/cor2/20080517/20080517_083754_d4c2a.fts,2008-05-17 08:37:54,
196,/gehme/data/stereo/secchi/L1/a/img/cor2/20080519/20080519_033754_d4c2a.fts,2008-05-19 03:37:54,
197,/gehme/data/stereo/secchi/L1/a/img/cor2/20080519/20080519_023754_d4c2a.fts,2008-05-19 02:37:54,
198,/gehme/data/stereo/secchi/L1/a/img/cor2/20080523/20080523_190754_d4c2a.fts,2008-05-23 19:07:54,
199,/gehme/data/stereo/secchi/L1/a/img/cor2/20080523/20080523_180754_d4c2a.fts,2008-05-23 18:07:54,
200,/gehme/data/stereo/secchi/L1/a/img/cor2/20080525/20080525_110754_d4c2a.fts,2008-05-25 11:07:54,
201,/gehme/data/stereo/secchi/L1/a/img/cor2/20080525/20080525_100754_d4c2a.fts,2008-05-25 10:07:54,
202,/gehme/data/stereo/secchi/L1/a/img/cor2/20080527/20080527_030754_d4c2a.fts,2008-05-27 03:07:54,
203,/gehme/data/stereo/secchi/L1/a/img/cor2/20080527/20080527_020754_d4c2a.fts,2008-05-27 02:07:54,
204,/gehme/data/stereo/secchi/L1/a/img/cor2/20080601/20080601_220754_d4c2a.fts,2008-06-01 22:07:54,
205,/gehme/data/stereo/secchi/L1/a/img/cor2/20080601/20080601_210754_d4c2a.fts,2008-06-01 21:07:54,
206,/gehme/data/stereo/secchi/L1/a/img/cor2/20080610/20080610_120754_d4c2a.fts,2008-06-10 12:07:54,
207,/gehme/data/stereo/secchi/L1/a/img/cor2/20080610/20080610_110754_d4c2a.fts,2008-06-10 11:07:54,
208,/gehme/data/stereo/secchi/L1/a/img/cor2/20080612/20080612_043754_d4c2a.fts,2008-06-12 04:37:54,
209,/gehme/data/stereo/secchi/L1/a/img/cor2/20080612/20080612_033754_d4c2a.fts,2008-06-12 03:37:54,
210,/gehme/data/stereo/secchi/L1/a/img/cor2/20080615/20080615_000754_d4c2a.fts,2008-06-15 00:07:54,
211,/gehme/data/stereo/secchi/L1/a/img/cor2/20080614/20080614_230754_d4c2a.fts,2008-06-14 23:07:54,
